episode,reward,loss,portfolio_return,market_return,excess_return,steps,policy_loss,value_loss,entropy
123,0.38755708990273435,0.0,0.47340000000000004,0.7951,-0.3217,8759,0.0,6.381186444444369e-08,0.00019046323798741025
124,-0.7270110794568104,0.0,-0.5166,0.7951,-1.3117,8759,0.0,7.578901096567267e-08,0.00019072763529611066
125,-1.218550853708017,0.0,-0.7043,0.7951,-1.4994,8759,0.0,7.414542792194158e-08,0.000187937590116374
126,0.013774062337814114,0.0,0.0139,0.7951,-0.7812,8759,0.0,5.9892841796448e-08,0.00018620374821963736
127,-0.5689252687344795,0.0,-0.4339,0.7951,-1.229,8759,0.0,6.308258506624682e-08,0.00018401381567478446
128,-0.8985750554099332,0.0,-0.5929,0.7951,-1.388,8759,0.0,5.618703890463948e-08,0.00018232191726670602
129,-0.2991217278921812,0.0,-0.2585,0.7951,-1.0536,8759,0.0,5.910735627127119e-08,0.00018036947020185707
130,-0.5221673746504261,0.0,-0.4068,0.7951,-1.2019,8759,0.0,6.798767314424052e-08,0.0001794685618186025
131,0.1126388625939069,0.0,0.1192,0.7951,-0.6759000000000001,8759,0.0,6.417790759318296e-08,0.00017679533922528712
132,-0.12696731265534103,0.0,-0.1192,0.7951,-0.9143,8759,0.0,8.084810085184964e-08,0.0001727808403365385
133,-2.087434413737873,0.0,-0.8759999999999999,0.7951,-1.6711,8759,0.0,8.20362245366802e-08,0.00017400275025712133
134,-0.3412693749336782,0.0,-0.2891,0.7951,-1.0842,8759,0.0,7.363841406229518e-08,0.00017713484593245946
135,-0.9169683129316399,0.0,-0.6003000000000001,0.7951,-1.3954,8759,0.0,6.402441497282197e-08,0.00017706283420642496
136,0.1652609966786423,0.0,0.1797,0.7951,-0.6154000000000001,8759,0.0,5.651293245640775e-08,0.0001760803271502551
137,-0.4508105461230376,0.0,-0.3629,0.7951,-1.158,8759,0.0,5.925042640460356e-08,0.0001741740860122673
138,0.14123994170258075,0.0,0.1517,0.7951,-0.6434,8759,0.0,5.812580558539362e-08,0.00017409541372051488
139,-0.3119621643411265,0.0,-0.268,0.7951,-1.0631,8759,0.0,6.321954294479511e-08,0.00017081106257833863
140,0.11080304521071871,0.0,0.11720000000000001,0.7951,-0.6779000000000001,8759,0.0,6.500677810666807e-08,0.00016818488033906178
141,0.2847912486518333,0.0,0.3295,0.7951,-0.4656,8759,0.0,8.38299778877949e-08,0.00015965865396814078
142,-0.910076737731089,0.0,-0.5975,0.7951,-1.3926,8759,0.0,8.183932891369732e-08,0.00015000515333665396
143,0.4767976577766316,0.0,0.6109,0.7951,-0.18420000000000003,8759,0.0,8.15299175038863e-08,0.00014784072108800668
144,0.11749553524230168,0.0,0.1247,0.7951,-0.6704,8759,0.0,7.776280127683064e-08,0.0001460630739251571
145,-1.2946679523059532,0.0,-0.726,0.7951,-1.5211000000000001,8759,0.0,8.885909019776697e-08,0.00014091421062839706
146,0.41187790935772095,0.0,0.5097,0.7951,-0.2854,8759,0.0,7.970477362318252e-08,0.00014504572204639252
147,-0.625435468772511,0.0,-0.465,0.7951,-1.2601,8759,0.0,9.677153492420536e-08,0.0001382674479051564
148,0.457716770950204,0.0,0.5805,0.7951,-0.2146,8759,0.0,8.89679816908455e-08,0.0001337465357138128
149,-0.15714343120985103,0.0,-0.1454,0.7951,-0.9405,8759,0.0,9.146497668832721e-08,0.00012875098419250173
150,1.0018264735882887,0.0,1.7233,0.7951,0.9282,8759,0.0,9.094939871425007e-08,0.00013403739520230062
151,0.6621069996467566,0.0,0.9389,0.7951,0.14379999999999993,8759,0.0,9.4064979580374e-08,0.000132577072017439
152,0.742721775850417,0.0,1.1016,0.7951,0.3064999999999999,8759,0.0,7.984527553749929e-08,0.00013886684477745745
153,0.3763708260034568,0.0,0.457,0.7951,-0.3381,8759,0.0,8.21539191536881e-08,0.00014140373183469908
154,0.17237266293972975,0.0,0.1881,0.7951,-0.607,8759,3.773130727357991e-08,8.374794895594471e-08,0.00014540215065260241
155,0.7090132958172881,0.0,1.032,0.7951,0.2369,8759,0.0,8.091392211597369e-08,0.00014572960247244987
156,0.7547210365916116,0.0,1.127,0.7951,0.3319,8759,0.0,7.916252067078506e-08,0.00014368534484908638
157,0.12321406371577748,0.0,0.1311,0.7951,-0.664,8759,0.0,9.169161280314074e-08,0.00014358161557695412
158,0.6694159008675757,0.0,0.9531000000000001,0.7951,0.15800000000000003,8759,0.0,8.658694591532624e-08,0.0001506429059438766
159,0.21984254819744886,0.0,0.2459,0.7951,-0.5492,8759,0.0,8.319513809387069e-08,0.0001493002516192046
160,-0.09739267053107402,0.0,-0.0928,0.7951,-0.8879,8759,0.0,9.059755920906247e-08,0.00014892648779956088
161,-0.028247949511524113,0.0,-0.0279,0.7951,-0.8230000000000001,8759,0.0,7.743140357917737e-08,0.0001558423800131487
162,-0.13670155385742289,0.0,-0.1278,0.7951,-0.9229,8759,0.0,8.315906650760391e-08,0.00015582383356650337
163,-0.5823422243246172,0.0,-0.4414,0.7951,-1.2365,8759,0.0,9.450326229429254e-08,0.000158078580052366
164,0.3147962738236394,0.0,0.37,0.7951,-0.42510000000000003,8759,0.0,7.450455415331319e-08,0.00015115225938656818
165,0.279014870642205,0.0,0.3218,0.7951,-0.47330000000000005,8759,0.0,8.70288473416495e-08,0.000147633891977708
166,0.29290359704038477,0.0,0.3403,0.7951,-0.45480000000000004,8759,0.0,9.428057216303025e-08,0.00014639141192961507
167,0.08204320776111487,0.0,0.0855,0.7951,-0.7096,8759,0.0,9.436844058227595e-08,0.00014297517395672171
168,0.09558144942508279,0.0,0.1003,0.7951,-0.6948000000000001,8759,0.0,1.0214454667143797e-07,0.00014236771020169226
169,0.33891202842798746,0.0,0.40340000000000004,0.7951,-0.3917,8759,0.0,9.622408583976213e-08,0.00013826342284581412
170,1.4546240527687149,0.0,3.2829,0.7951,2.4878,8759,0.0,1.1070478761244046e-07,0.00013663955553535297
171,0.9986446805640656,0.0,1.7146000000000001,0.7951,0.9195000000000001,8759,0.0,1.1186825493465856e-07,0.00013326835777980166
172,0.06579847872706783,0.0,0.068,0.7951,-0.7271000000000001,8759,0.0,1.1741944715504894e-07,0.00012483287034762428
173,1.032641709640131,0.0,1.8085,0.7951,1.0133999999999999,8759,0.0,1.244442383010508e-07,0.00012449175687514842
174,0.2634445756153048,0.0,0.3014,0.7951,-0.4937,8759,0.0,1.2038051510004294e-07,0.00012534157189253133
175,0.47585714398370244,0.0,0.6093999999999999,0.7951,-0.1857000000000001,8759,0.0,1.164499249950131e-07,0.0001235131013890939
176,0.7920053085685976,0.0,1.2078,0.7951,0.41269999999999996,8759,0.0,1.228334268893373e-07,0.00011314459351310323
177,0.7349973806398947,0.0,1.0855,0.7951,0.2903999999999999,8759,6.024447283643339e-11,1.346456216464296e-07,0.00010500716804837078
178,0.35780311422942196,0.0,0.4302,0.7951,-0.3649,8759,0.0,1.4241080246973754e-07,0.00010698614146825051
179,-0.2150037892375167,0.0,-0.1935,0.7951,-0.9886,8759,0.0,1.298059079672292e-07,0.00011136035579614994
180,0.04814616863411924,0.0,0.0493,0.7951,-0.7458,8759,0.0,1.4871870859765241e-07,0.00010073164455302049
181,0.6735443955417661,0.0,0.9612,0.7951,0.16610000000000003,8759,0.0,1.4731349708756668e-07,9.165235384865286e-05
182,1.2478964160543327,0.0,2.483,0.7951,1.6879,8759,0.0,1.511140624782531e-07,8.271557657821038e-05
183,0.953707275100403,0.0,1.5953,0.7951,0.8001999999999999,8759,0.0,1.5888847287540755e-07,7.699493667392031e-05
184,1.3015397867804612,0.0,2.675,0.7951,1.8798999999999997,8759,0.0,1.6504994178195422e-07,7.0003450630665e-05
185,0.6641319175571596,0.0,0.9428,0.7951,0.14769999999999994,8759,0.0,1.5491171538311226e-07,7.374405357929893e-05
186,0.10189809142273178,0.0,0.1073,0.7951,-0.6878,8759,0.0,1.6722661661739686e-07,7.154236924103361e-05
187,0.9760692966507455,0.0,1.6540000000000001,0.7951,0.8589000000000001,8759,0.0,1.6478079539775367e-07,7.520564870804634e-05
188,0.9166350282077196,0.0,1.5009000000000001,0.7951,0.7058000000000001,8759,0.0,1.5942678239087497e-07,7.418489217615722e-05
189,0.9870340751764773,0.0,1.6833,0.7951,0.8882,8759,0.0,1.524805910542067e-07,8.117750189464398e-05
190,1.043420504243376,0.0,1.8388999999999998,0.7951,1.0437999999999996,8759,0.0,1.4715733343442085e-07,7.937888820294563e-05
191,0.9387463386636091,0.0,1.5568,0.7951,0.7616999999999999,8759,6.219883835750362e-08,1.5071757494247678e-07,8.425773382799833e-05
192,0.7488422077853611,0.0,1.1146,0.7951,0.3195,8759,0.0,1.5918355999245383e-07,8.602214246268585e-05
193,0.8579409170496449,0.0,1.3583,0.7951,0.5632,8759,0.0,1.464591573087468e-07,8.474593990127049e-05
194,1.0477572962889223,0.0,1.8512,0.7951,1.0560999999999998,8759,0.0,1.5059197958464989e-07,8.890164069207942e-05
195,0.2007180349684864,0.0,0.2223,0.7951,-0.5728,8759,0.0,1.6132468017542494e-07,8.09642280774229e-05
196,1.0695646502579397,0.0,1.9141,0.7951,1.1189999999999998,8759,0.0,1.7224782480318173e-07,8.070550889938267e-05
197,0.737327688774507,0.0,1.0903,0.7951,0.2952,8759,0.0,1.5371298976843796e-07,7.731309610976389e-05
198,1.1093307438956335,0.0,2.0322999999999998,0.7951,1.2371999999999996,8759,0.0,1.546133260623013e-07,7.739812093103322e-05
199,0.22442148047182472,0.0,0.2516,0.7951,-0.5435000000000001,8759,0.0,1.5687310009567824e-07,8.481644802916904e-05
200,-0.14463049834793923,0.0,-0.13470000000000001,0.7951,-0.9298000000000001,8759,0.0,1.497093802288221e-07,8.845864120997096e-05
201,0.4393689670535158,0.0,0.5517,0.7951,-0.24340000000000006,8759,0.0,1.516374845308266e-07,8.77225889808932e-05
202,0.4448776889469422,0.0,0.5603,0.7951,-0.2348,8759,0.0,1.5173075134447853e-07,8.65386669672746e-05
203,0.8292481944557882,0.0,1.2915999999999999,0.7951,0.49649999999999983,8759,0.0,1.597973134411341e-07,9.556025568375292e-05
204,0.1943845164462349,0.0,0.2146,0.7951,-0.5805,8759,0.0,1.4528076344512548e-07,9.967962109253188e-05
205,0.7715893247411484,0.0,1.1632,0.7951,0.3681,8759,0.0,1.572174065133302e-07,9.178775767642378e-05
206,0.6465699419265263,0.0,0.909,0.7951,0.1139,8759,0.0,1.409141697309211e-07,9.497733728290329e-05
207,0.7217873071687001,0.0,1.0581,0.7951,0.263,8759,0.0,1.464513088403605e-07,9.098313652194909e-05
208,0.8246261446393981,0.0,1.281,0.7951,0.4858999999999999,8759,0.0,1.4533432508662517e-07,9.637529274844922e-05
209,0.8533918393322444,0.0,1.3476,0.7951,0.5524999999999999,8759,0.0,1.4894445267348853e-07,9.096975855419578e-05
210,-0.07026566146378488,0.0,-0.0679,0.7951,-0.863,8759,0.0,1.5572540005154955e-07,9.363659690290687e-05
211,0.5300422664308964,0.0,0.6990000000000001,0.7951,-0.09609999999999996,8759,0.0,1.5352437333238083e-07,9.835174295621138e-05
212,0.6779532825402452,0.0,0.9698,0.7951,0.17469999999999997,8759,0.0,1.5525447571062784e-07,9.48612740083252e-05
213,1.2572696965804775,0.0,2.5158,0.7951,1.7207,8759,0.0,1.426619322726366e-07,0.00010182472639790632
214,-0.2628622917768989,0.0,-0.23120000000000002,0.7951,-1.0263,8759,0.0,1.5117926270028018e-07,0.00010121776522891099
215,0.5765299742065322,0.0,0.7798999999999999,0.7951,-0.015200000000000102,8759,2.9060083287346008e-08,1.505678288233681e-07,9.686112073655218e-05
216,1.0634771408719947,0.0,1.8963999999999999,0.7951,1.1012999999999997,8759,3.9289670281079554e-10,1.458717300907345e-07,9.206280066208882e-05
217,1.0487121735573883,0.0,1.854,0.7951,1.0589,8759,0.0,1.7056986523459952e-07,9.25325095501689e-05
218,0.36954064619638016,0.0,0.4471,0.7951,-0.34800000000000003,8759,0.0,1.482646945493843e-07,9.221197137101219e-05
219,-0.013690216376929638,0.0,-0.013600000000000001,0.7951,-0.8087,8759,0.0,1.4682651104882308e-07,9.931650330996923e-05
220,-0.4784029131207896,0.0,-0.38020000000000004,0.7951,-1.1753,8759,0.0,1.4093024803028816e-07,0.00010475624750352199
221,-0.45938612041630145,0.0,-0.36829999999999996,0.7951,-1.1634,8759,0.0,1.5338821351035935e-07,0.00010782049348061493
