date_open,open,high,low,close,volume,date_close,momentum,intraday_vol,ma,macd,rsi
2020-10-01 12:00:00,10903.16,10908.23,10860.25,10885.96,1769.55368,2020-10-01 13:00:00,-17.200000000000728,47.97999999999956,,27.765444195283635,
2020-10-01 13:00:00,10885.96,10895.63,10846.0,10860.0,2040.493213,2020-10-01 14:00:00,-25.959999999999127,49.6299999999992,,26.42854759688271,63.33578486205778
2020-10-01 14:00:00,10860.01,10864.99,10831.16,10857.98,2437.024127,2020-10-01 15:00:00,-2.0200000000004366,33.82999999999993,,24.918801856290884,61.52730150327703
2020-10-01 15:00:00,10857.98,10883.66,10712.0,10716.23,3952.981122,2020-10-01 16:00:00,-141.75,171.65999999999985,,12.144285371707156,34.44357068555291
2020-10-01 16:00:00,10716.23,10716.23,10437.0,10522.72,12324.310787,2020-10-01 17:00:00,-193.51000000000022,279.22999999999956,,-13.439330510764194,23.990247005135245
2020-10-01 17:00:00,10522.72,10538.24,10470.77,10482.39,4365.830262,2020-10-01 18:00:00,-40.32999999999993,67.46999999999935,,-36.54752722197736,23.117391674415003
2020-10-01 18:00:00,10482.4,10594.01,10464.01,10586.5,3554.259094,2020-10-01 19:00:00,104.11000000000058,130.0,,-45.930672483218586,34.51995997846919
2020-10-01 19:00:00,10586.5,10638.8,10567.65,10617.74,3121.075423,2020-10-01 20:00:00,31.23999999999978,71.14999999999964,,-50.266633329112665,35.472485388820374
2020-10-01 20:00:00,10617.74,10620.0,10567.37,10606.03,1727.558258,2020-10-01 21:00:00,-11.709999999999127,52.6299999999992,,-54.02504557784232,34.868550541193855
2020-10-01 21:00:00,10606.03,10630.33,10584.5,10585.3,1258.540215,2020-10-01 22:00:00,-20.730000000001382,45.82999999999993,,-58.007675737640966,33.567124641356386
2020-10-01 22:00:00,10585.3,10634.98,10573.52,10607.11,1399.77766,2020-10-01 23:00:00,21.81000000000131,61.45999999999913,,-58.7270848287917,31.12922963083257
2020-10-01 23:00:00,10607.11,10623.0,10594.2,10619.13,984.781082,2020-10-02 00:00:00,12.019999999998618,28.799999999999272,,-57.66260950329706,29.892233262780138
2020-10-02 00:00:00,10619.13,10619.14,10584.0,10592.27,1327.103912,2020-10-02 01:00:00,-26.859999999998763,35.13999999999942,,-58.31417317132036,30.063807470365916
2020-10-02 01:00:00,10592.27,10619.08,10587.18,10591.05,1098.20272,2020-10-02 02:00:00,-1.2200000000011642,31.899999999999636,,-58.25743048192089,26.008885882459737
2020-10-02 02:00:00,10591.05,10621.81,10586.42,10604.29,1188.033468,2020-10-02 03:00:00,13.2400000000016,35.38999999999942,,-56.49288928102942,28.216114213176326
2020-10-02 03:00:00,10604.29,10654.83,10603.07,10649.06,1299.978373,2020-10-02 04:00:00,44.76999999999862,51.76000000000022,,-50.8952243597505,34.14747790529698
2020-10-02 04:00:00,10649.06,10664.64,10587.68,10590.02,1964.841208,2020-10-02 05:00:00,-59.039999999999054,76.95999999999913,,-50.63933048285435,31.451947836138118
2020-10-02 05:00:00,10590.02,10590.27,10385.02,10443.5,6219.059987,2020-10-02 06:00:00,-146.52000000000044,205.25,,-61.54996256810227,31.245616206566126
2020-10-02 06:00:00,10443.5,10528.56,10412.4,10501.48,2886.560666,2020-10-02 07:00:00,57.97999999999956,116.15999999999985,,-64.77156932927392,48.20480746464134
2020-10-02 07:00:00,10501.72,10516.53,10471.21,10490.88,1942.448901,2020-10-02 08:00:00,-10.600000000000364,45.32000000000153,,-67.40306671390317,50.75553973467818
2020-10-02 08:00:00,10490.88,10495.0,10425.88,10455.46,2564.925303,2020-10-02 09:00:00,-35.42000000000007,69.1200000000008,,-71.52218213816923,36.714250952933234
2020-10-02 09:00:00,10455.45,10485.81,10420.0,10449.16,2574.561854,2020-10-02 10:00:00,-6.299999999999272,65.80999999999949,,-74.43690582227282,31.997778821825634
2020-10-02 10:00:00,10448.91,10468.77,10374.0,10461.14,2963.097682,2020-10-02 11:00:00,11.979999999999563,94.77000000000044,,-74.91656790158777,34.53648957277974
2020-10-02 11:00:00,10461.13,10480.56,10432.72,10436.63,2128.067629,2020-10-02 12:00:00,-24.51000000000022,47.840000000000146,,-76.39383513863868,34.26006309939655
2020-10-02 12:00:00,10436.63,10495.29,10431.28,10489.27,2336.45213,2020-10-02 13:00:00,52.64000000000124,64.01000000000022,,-72.48145094956271,38.28861061408541
2020-10-02 13:00:00,10489.28,10600.0,10436.06,10530.88,3824.738021,2020-10-02 14:00:00,41.60999999999876,163.9400000000005,,-65.27087700143238,41.71657061319264
2020-10-02 14:00:00,10530.42,10552.41,10507.24,10522.13,2558.573342,2020-10-02 15:00:00,-8.75,45.17000000000007,,-59.57574496798043,43.18473318034024
2020-10-02 15:00:00,10522.13,10548.72,10505.56,10512.74,1809.916287,2020-10-02 16:00:00,-9.389999999999418,43.159999999999854,,-55.18388089655309,42.509803921454804
2020-10-02 16:00:00,10512.74,10563.0,10492.0,10543.69,2238.51818,2020-10-02 17:00:00,30.950000000000728,71.0,,-48.645139747754,44.39366465591869
2020-10-02 17:00:00,10543.68,10560.0,10518.29,10537.44,1362.611251,2020-10-02 18:00:00,-6.25,41.70999999999913,,-43.46640933490016,38.88114117214329
2020-10-02 18:00:00,10537.44,10554.0,10523.64,10553.11,1704.925832,2020-10-02 19:00:00,15.670000000000073,30.360000000000582,,-37.66362728112654,45.9755326339177
2020-10-02 19:00:00,10553.1,10553.1,10512.04,10515.04,1186.916916,2020-10-02 20:00:00,-38.06999999999971,41.05999999999949,,-35.724996016420846,60.21649720071904
2020-10-02 20:00:00,10515.04,10555.21,10510.29,10540.71,1359.698298,2020-10-02 21:00:00,25.669999999998254,44.919999999998254,,-31.751253617960174,56.17192662257749
2020-10-02 21:00:00,10540.71,10555.65,10463.02,10469.68,1427.455678,2020-10-02 22:00:00,-71.02999999999884,92.6299999999992,,-33.94229585713765,47.197546531128296
2020-10-02 22:00:00,10469.68,10580.0,10469.46,10551.02,1424.675263,2020-10-02 23:00:00,81.34000000000015,110.54000000000087,,-28.783456633051173,61.264617125411014
2020-10-02 23:00:00,10551.02,10577.53,10549.05,10570.4,739.030804,2020-10-03 00:00:00,19.3799999999992,28.480000000001382,,-22.86763152434287,63.86423931916255
2020-10-03 00:00:00,10570.4,10576.87,10532.0,10544.92,906.615254,2020-10-03 01:00:00,-25.479999999999563,44.8700000000008,,-20.00471861553524,59.29360606983418
2020-10-03 01:00:00,10544.92,10556.3,10522.32,10538.07,813.380341,2020-10-03 02:00:00,-6.850000000000364,33.97999999999956,,-18.0801604264052,61.7114620853276
2020-10-03 02:00:00,10538.06,10547.9,10521.88,10540.34,689.095139,2020-10-03 03:00:00,2.2700000000004366,26.020000000000437,,-16.185191355989446,56.672153849966485
2020-10-03 03:00:00,10540.35,10562.01,10530.33,10552.24,795.969346,2020-10-03 04:00:00,11.899999999999636,31.68000000000029,,-13.566794604454117,53.02549575049803
2020-10-03 04:00:00,10552.24,10560.0,10541.79,10558.01,623.580608,2020-10-03 05:00:00,5.770000000000437,18.209999999999127,,-10.900451911889832,55.12542140427087
2020-10-03 05:00:00,10558.0,10563.24,10526.66,10537.02,971.642801,2020-10-03 06:00:00,-20.98999999999978,36.57999999999993,,-10.361631262025185,53.35711520359865
2020-10-03 06:00:00,10537.02,10547.84,10496.46,10529.01,1163.292589,2020-10-03 07:00:00,-8.010000000000218,51.38000000000102,,-10.460371422250319,47.832762489467974
2020-10-03 07:00:00,10529.0,10533.04,10512.64,10527.75,840.887639,2020-10-03 08:00:00,-1.2600000000002183,20.400000000001455,,-10.519038255220948,48.54805358246278
2020-10-03 08:00:00,10527.75,10550.95,10498.97,10507.66,1307.681403,2020-10-03 09:00:00,-20.090000000000146,51.98000000000138,,-12.047748300936291,43.278814586789366
2020-10-03 09:00:00,10507.66,10539.04,10504.18,10527.64,912.460601,2020-10-03 10:00:00,19.979999999999563,34.86000000000058,,-11.514313170930109,51.968626960587386
2020-10-03 10:00:00,10527.64,10549.32,10517.86,10549.31,847.011036,2020-10-03 11:00:00,21.670000000000073,31.459999999999127,,-9.236501451741788,51.360673374875375
2020-10-03 11:00:00,10549.31,10564.0,10528.18,10536.65,1073.444159,2020-10-03 12:00:00,-12.659999999999854,35.81999999999971,,-8.35654638455162,62.99631282713673
2020-10-03 12:00:00,10536.65,10542.58,10517.87,10535.54,891.248492,2020-10-03 13:00:00,-1.109999999998763,24.709999999999127,,-7.660438609578705,45.637470408838475
2020-10-03 13:00:00,10535.54,10547.97,10518.73,10528.2,958.872148,2020-10-03 14:00:00,-7.3400000000001455,29.23999999999978,,-7.613283645030606,37.24150441376168
2020-10-03 14:00:00,10528.2,10541.33,10524.58,10534.78,714.916127,2020-10-03 15:00:00,6.579999999999927,16.75,,-6.964677520158148,46.53877662435058
2020-10-03 15:00:00,10534.78,10553.83,10531.03,10541.98,918.317494,2020-10-03 16:00:00,7.199999999998909,22.799999999999272,,-5.802781809557928,51.33147176958477
2020-10-03 16:00:00,10541.97,10603.56,10535.04,10579.41,1501.078003,2020-10-03 17:00:00,37.43000000000029,68.51999999999862,,-1.8404671438784135,60.73410626910808
2020-10-03 17:00:00,10579.41,10585.26,10560.7,10581.7,944.763049,2020-10-03 18:00:00,2.290000000000873,24.55999999999949,,1.4675624904157303,58.545074834192434
2020-10-03 18:00:00,10581.71,10589.4,10563.4,10574.06,931.38533,2020-10-03 19:00:00,-7.640000000001237,26.0,,3.4331405515804363,54.605451936433376
2020-10-03 19:00:00,10574.11,10597.13,10569.0,10582.62,1571.60252,2020-10-03 20:00:00,8.56000000000131,28.1299999999992,,5.61684825703378,64.08972932832944
2020-10-03 20:00:00,10582.57,10588.43,10555.12,10565.02,626.360672,2020-10-03 21:00:00,-17.600000000000364,33.30999999999949,,5.859732091710612,60.50405460542143
2020-10-03 21:00:00,10565.01,10572.78,10555.0,10568.37,616.511949,2020-10-03 22:00:00,3.350000000000364,17.780000000000655,,6.250484587919345,61.70605187270104
2020-10-03 22:00:00,10568.36,10568.36,10530.0,10558.46,967.366547,2020-10-03 23:00:00,-9.910000000001673,38.36000000000058,,5.694857801894614,65.55228998229327
2020-10-03 23:00:00,10558.45,10564.54,10537.79,10542.06,710.738094,2020-10-04 00:00:00,-16.399999999999636,26.75,,3.8863768977225845,54.51358457445642
2020-10-04 00:00:00,10542.07,10558.14,10517.87,10543.06,768.401644,2020-10-04 01:00:00,1.0,40.26999999999862,,2.504958788784279,47.752930178565855
2020-10-04 01:00:00,10543.06,10547.9,10517.99,10541.14,935.370554,2020-10-04 02:00:00,-1.9200000000000728,29.909999999999854,,1.2409422215096129,51.7493960876454
2020-10-04 02:00:00,10541.14,10553.46,10527.33,10548.12,822.862516,2020-10-04 03:00:00,6.980000000001382,26.1299999999992,,0.7932831762482238,54.68703427662746
2020-10-04 03:00:00,10548.14,10559.73,10542.08,10545.49,688.760435,2020-10-04 04:00:00,-2.6300000000010186,17.649999999999636,,0.22371232111436257,56.676191211063085
2020-10-04 04:00:00,10545.48,10579.81,10544.4,10565.83,798.737328,2020-10-04 05:00:00,20.340000000000146,35.409999999999854,,1.397482023545308,60.837696334483155
2020-10-04 05:00:00,10565.83,10578.0,10561.12,10562.28,396.132158,2020-10-04 06:00:00,-3.5499999999992724,16.8799999999992,,2.017985556522035,57.270773638394125
2020-10-04 06:00:00,10562.28,10637.35,10562.28,10618.0,1809.145972,2020-10-04 07:00:00,55.719999999999345,75.06999999999971,,6.926038346671703,62.22053328211297
2020-10-04 07:00:00,10618.0,10630.21,10602.0,10612.83,824.600399,2020-10-04 08:00:00,-5.170000000000073,28.209999999999127,,10.280027987426365,59.6815326237255
2020-10-04 08:00:00,10612.83,10625.0,10582.1,10599.58,1190.08677,2020-10-04 09:00:00,-13.25,42.899999999999636,,11.733666275909854,57.66919100804934
2020-10-04 09:00:00,10599.59,10603.0,10582.87,10595.52,873.355574,2020-10-04 10:00:00,-4.059999999999491,20.1299999999992,,12.414965034397028,53.98443291280203
2020-10-04 10:00:00,10595.52,10598.46,10570.47,10586.59,855.878048,2020-10-04 11:00:00,-8.930000000000291,27.98999999999978,,12.094900357606093,57.03935774375113
2020-10-04 11:00:00,10586.59,10610.0,10575.0,10600.75,860.836149,2020-10-04 12:00:00,14.159999999999854,35.0,,12.83587646145861,59.87074746930935
2020-10-04 12:00:00,10600.75,10608.67,10575.0,10606.4,706.937314,2020-10-04 13:00:00,5.649999999999636,33.67000000000007,,13.720847751241308,65.00375563288068
2020-10-04 13:00:00,10606.41,10622.45,10596.61,10610.65,1087.609418,2020-10-04 14:00:00,4.25,25.840000000000146,,14.596869727552985,73.23352076348125
2020-10-04 14:00:00,10610.65,10612.37,10588.7,10604.45,687.057782,2020-10-04 15:00:00,-6.199999999998909,23.670000000000073,,14.622278743436254,70.08703618808946
2020-10-04 15:00:00,10604.54,10608.35,10588.0,10591.45,754.760033,2020-10-04 16:00:00,-13.0,20.350000000000364,,13.438513399831209,65.34870949971679
2020-10-04 16:00:00,10591.45,10605.17,10581.26,10600.44,817.078589,2020-10-04 17:00:00,8.989999999999782,23.909999999999854,,13.075067465100801,65.76853526165127
2020-10-04 17:00:00,10600.45,10607.68,10591.51,10606.23,648.382806,2020-10-04 18:00:00,5.789999999999054,16.170000000000073,,13.103193100678254,67.96403643620556
2020-10-04 18:00:00,10606.23,10649.0,10597.13,10630.0,1864.525031,2020-10-04 19:00:00,23.770000000000437,51.8700000000008,,14.872087053330688,68.6010783228247
2020-10-04 19:00:00,10630.0,10696.87,10629.99,10673.26,2231.548848,2020-10-04 20:00:00,43.26000000000022,66.88000000000102,,19.539430326169168,76.14985862343752
2020-10-04 20:00:00,10673.26,10690.75,10637.33,10643.47,1052.656204,2020-10-04 21:00:00,-29.790000000000873,53.42000000000007,,20.597098926529725,56.83684973382942
2020-10-04 21:00:00,10643.47,10666.0,10642.18,10645.01,678.468915,2020-10-04 22:00:00,1.5400000000008731,23.81999999999971,,21.313880890611472,58.80968024484059
2020-10-04 22:00:00,10645.01,10680.0,10637.84,10660.27,968.634465,2020-10-04 23:00:00,15.260000000000218,42.159999999999854,,22.849890909301394,66.43379366318453
2020-10-04 23:00:00,10659.4,10674.55,10645.76,10666.63,890.174643,2020-10-05 00:00:00,6.359999999998763,28.789999999999054,,24.30027037227046,69.01845413160382
2020-10-05 00:00:00,10666.62,10741.63,10655.64,10703.62,1956.467351,2020-10-05 01:00:00,36.9900000000016,85.98999999999978,,28.110450631038475,77.21501325469478
2020-10-05 01:00:00,10703.61,10709.16,10682.45,10691.73,1031.469027,2020-10-05 02:00:00,-11.890000000001237,26.709999999999127,,29.826797550231277,71.3829087143932
2020-10-05 02:00:00,10691.65,10712.28,10686.7,10707.66,716.530353,2020-10-05 03:00:00,15.930000000000291,25.579999999999927,,32.10237650344243,72.70199982018732
2020-10-05 03:00:00,10707.67,10711.88,10661.31,10665.88,966.797408,2020-10-05 04:00:00,-41.780000000000655,50.56999999999971,,30.186520965322416,60.598733448148565
2020-10-05 04:00:00,10665.88,10671.6,10646.06,10656.75,1099.063121,2020-10-05 05:00:00,-9.1299999999992,25.540000000000873,,27.613169521320742,59.92485198085637
2020-10-05 05:00:00,10656.75,10678.89,10650.42,10677.01,808.878824,2020-10-05 06:00:00,20.26000000000022,28.469999999999345,,26.898513324211308,65.801137622471
2020-10-05 06:00:00,10677.0,10677.01,10615.64,10639.03,1803.690279,2020-10-05 07:00:00,-37.97999999999956,61.3700000000008,,23.002318146143807,56.43746038074591
2020-10-05 07:00:00,10639.03,10695.81,10629.05,10686.31,2036.968753,2020-10-05 08:00:00,47.279999999998836,66.76000000000022,,23.459232828327004,61.734364925600886
2020-10-05 08:00:00,10686.31,10695.34,10666.41,10669.12,1682.485996,2020-10-05 09:00:00,-17.18999999999869,28.93000000000029,,22.17859068099642,55.8450872577153
2020-10-05 09:00:00,10669.13,10690.67,10661.44,10679.59,1348.858769,2020-10-05 10:00:00,10.469999999999345,29.229999999999563,,21.757704774330705,51.04853403984935
2020-10-05 10:00:00,10679.58,10685.0,10658.95,10681.01,1382.31323,2020-10-05 11:00:00,1.4200000000000728,26.049999999999272,,21.293276160569803,56.86339037560493
2020-10-05 11:00:00,10681.07,10696.67,10664.85,10666.53,1139.026782,2020-10-05 12:00:00,-14.479999999999563,31.81999999999971,,19.53164945565004,53.75672089911588
2020-10-05 12:00:00,10666.53,10700.0,10654.96,10695.61,1426.417397,2020-10-05 13:00:00,29.079999999999927,45.04000000000087,,20.248646772814027,55.885291766326205
2020-10-05 13:00:00,10695.62,10735.99,10695.62,10726.45,2373.998639,2020-10-05 14:00:00,30.840000000000146,40.36999999999898,,23.039813938423322,59.21101256441607
2020-10-05 14:00:00,10726.46,10777.37,10716.0,10723.93,2688.288929,2020-10-05 15:00:00,-2.5200000000004366,61.3700000000008,,24.763038197079368,53.4987080100778
2020-10-05 15:00:00,10723.93,10735.8,10706.86,10726.02,1305.343972,2020-10-05 16:00:00,2.0900000000001455,28.93999999999869,,25.997666454466525,56.11338919565521
2020-10-05 16:00:00,10726.01,10744.78,10699.91,10744.51,1586.402432,2020-10-05 17:00:00,18.48999999999978,44.8700000000008,,28.14368384752379,56.510370658001214
2020-10-05 17:00:00,10744.51,10745.3,10688.22,10696.49,1362.51211,2020-10-05 18:00:00,-48.02000000000044,57.07999999999993,,25.673655493394108,55.29127052695814
2020-10-05 18:00:00,10696.49,10717.44,10680.0,10716.35,1477.73412,2020-10-05 19:00:00,19.860000000000582,37.44000000000051,,25.030144327129165,59.93399559942708
2020-10-05 19:00:00,10716.35,10742.28,10711.97,10730.78,1158.311693,2020-10-05 20:00:00,14.430000000000291,30.31000000000131,,25.39183621308075,59.13989461131139
2020-10-05 20:00:00,10730.78,10757.93,10727.8,10737.78,1264.593051,2020-10-05 21:00:00,7.0,30.13000000000102,,25.944251950357284,68.76163696433395
2020-10-05 21:00:00,10737.78,10761.36,10729.59,10739.83,954.863408,2020-10-05 22:00:00,2.0499999999992724,31.770000000000437,,26.244928075569987,62.27860879101059
2020-10-05 22:00:00,10739.82,10767.0,10739.27,10745.09,874.061588,2020-10-05 23:00:00,5.260000000000218,27.729999999999563,10625.647583333333,26.601014178508194,68.43842531869399
2020-10-05 23:00:00,10745.09,10798.0,10733.9,10792.21,1580.684421,2020-10-06 00:00:00,47.11999999999898,64.10000000000036,10625.77775,30.335713955129904,73.20530783770488
2020-10-06 00:00:00,10792.2,10800.0,10745.79,10753.12,1520.385279,2020-10-06 01:00:00,-39.08999999999833,54.20999999999913,10625.486583333335,29.797764048435056,62.8616273674314
2020-10-06 01:00:00,10753.12,10770.12,10738.08,10762.13,1141.825264,2020-10-06 02:00:00,9.0099999999984,32.04000000000087,10624.847,29.755464103891427,67.39067161429685
2020-10-06 02:00:00,10762.13,10792.59,10759.79,10759.79,1321.493752,2020-10-06 03:00:00,-2.3399999999983265,32.79999999999927,10624.369083333333,29.19656284701159,62.93325810056412
2020-10-06 03:00:00,10759.8,10786.29,10753.19,10765.29,1215.687766,2020-10-06 04:00:00,5.5,33.100000000000364,10624.095,28.864699322708475,58.717120028359126
2020-10-06 04:00:00,10765.3,10784.02,10762.0,10766.35,1121.344345,2020-10-06 05:00:00,1.0599999999994907,22.020000000000437,10623.8145,28.36030825013222,59.583408638698
2020-10-06 05:00:00,10766.35,10766.48,10738.0,10745.38,1970.32871,2020-10-06 06:00:00,-20.970000000001164,28.479999999999563,10623.18375,25.96911515053398,54.029975020500885
2020-10-06 06:00:00,10745.39,10753.49,10730.78,10743.07,1946.470813,2020-10-06 07:00:00,-2.3099999999994907,22.709999999999127,10622.531916666667,23.615455426910557,49.678600124678255
2020-10-06 07:00:00,10743.06,10770.37,10705.27,10711.15,2476.836858,2020-10-06 08:00:00,-31.920000000000073,65.10000000000036,10621.58525,18.955973245418136,53.52539438209444
2020-10-06 08:00:00,10711.15,10743.0,10701.0,10742.02,1533.97739,2020-10-06 09:00:00,30.8700000000008,42.0,10620.499166666666,17.551923408118455,55.8626044850949
2020-10-06 09:00:00,10742.01,10754.71,10730.41,10746.15,1500.427002,2020-10-06 10:00:00,4.1299999999992,24.299999999999272,10619.244,16.5813211320783,53.68355461786327
2020-10-06 10:00:00,10746.16,10752.11,10697.0,10700.99,1475.510052,2020-10-06 11:00:00,-45.159999999999854,55.11000000000058,10617.869166666667,12.029409706325168,42.546294420115665
2020-10-06 11:00:00,10700.9,10712.33,10650.46,10697.33,3168.510582,2020-10-06 12:00:00,-3.6599999999998545,61.8700000000008,10616.153916666666,8.03404423365464,41.44524959718973
2020-10-06 12:00:00,10697.19,10722.78,10686.27,10699.56,1777.284688,2020-10-06 13:00:00,2.2299999999995634,36.51000000000022,10614.600583333335,4.990107817931857,40.72217467474791
2020-10-06 13:00:00,10699.56,10718.81,10671.59,10676.44,1967.287984,2020-10-06 14:00:00,-23.11999999999898,47.219999999999345,10613.070916666667,0.7040595398812002,23.85147038879029
2020-10-06 14:00:00,10676.64,10701.47,10656.0,10671.22,2181.838786,2020-10-06 15:00:00,-5.220000000001164,45.469999999999345,10611.514583333334,-3.078389219730525,28.159999999788937
2020-10-06 15:00:00,10671.91,10760.0,10621.0,10735.01,4310.561826,2020-10-06 16:00:00,63.79000000000087,139.0,10611.671083333333,-0.9181038978331344,44.40316988582582
2020-10-06 16:00:00,10735.01,10751.23,10712.91,10723.72,2182.452174,2020-10-06 17:00:00,-11.290000000000873,38.31999999999971,10613.346083333332,-0.11573672087251907,42.82131910974002
2020-10-06 17:00:00,10723.71,10733.1,10704.1,10713.97,1493.014414,2020-10-06 18:00:00,-9.75,29.0,10615.275916666667,-0.2635603090566292,39.956160951714416
2020-10-06 18:00:00,10713.96,10737.0,10578.99,10602.77,3132.669227,2020-10-06 19:00:00,-111.19999999999891,158.01000000000022,10615.411499999998,-9.247028244993999,27.629779552435153
2020-10-06 19:00:00,10602.78,10611.81,10537.99,10571.36,4649.022528,2020-10-06 20:00:00,-31.409999999999854,73.81999999999971,10615.025,-18.685619610812864,26.862734669899623
2020-10-06 20:00:00,10571.35,10579.98,10525.0,10549.51,2328.366418,2020-10-06 21:00:00,-21.850000000000364,54.97999999999956,10614.554,-27.61060578505203,25.53589484318576
2020-10-06 21:00:00,10549.51,10581.13,10528.62,10568.12,1576.224227,2020-10-06 22:00:00,18.610000000000582,52.5099999999984,10614.410833333333,-32.80390713768793,31.292997462544832
2020-10-06 22:00:00,10568.12,10597.0,10561.46,10587.11,1174.264656,2020-10-06 23:00:00,18.98999999999978,35.54000000000087,10614.244166666667,-34.984027489323125,29.08938743543446
2020-10-06 23:00:00,10587.1,10615.24,10573.2,10599.66,1508.95573,2020-10-07 00:00:00,12.549999999999272,42.039999999999054,10614.081916666666,-35.29228101280569,30.66546999962273
2020-10-07 00:00:00,10599.65,10606.02,10574.79,10590.58,1133.103861,2020-10-07 01:00:00,-9.079999999999927,31.229999999999563,10614.067833333333,-35.85592943134179,33.893508387899516
2020-10-07 01:00:00,10590.57,10598.14,10546.17,10583.07,1833.381273,2020-10-07 02:00:00,-7.510000000000218,51.969999999999345,10614.001333333335,-36.488008056334365,33.51702250419237
2020-10-07 02:00:00,10583.07,10606.45,10581.84,10594.14,1184.958593,2020-10-07 03:00:00,11.069999999999709,24.610000000000582,10613.91675,-35.684331673564884,35.17049291005729
2020-10-07 03:00:00,10594.14,10598.96,10573.53,10575.51,1169.502866,2020-10-07 04:00:00,-18.6299999999992,25.429999999998472,10613.303833333333,-36.13416548565692,35.620458754666274
2020-10-07 04:00:00,10575.51,10597.5,10570.6,10589.96,943.195125,2020-10-07 05:00:00,14.449999999998909,26.899999999999636,10613.303333333333,-34.922107469652474,38.71952912417615
2020-10-07 05:00:00,10589.9,10613.58,10580.24,10607.0,1770.429013,2020-10-07 06:00:00,17.040000000000873,33.340000000000146,10614.665833333333,-32.21520039193274,29.579172382855973
2020-10-07 06:00:00,10607.01,10628.94,10601.61,10622.51,1414.053489,2020-10-07 07:00:00,15.510000000000218,27.329999999999927,10615.674416666667,-28.49001450036303,34.068943805925755
2020-10-07 07:00:00,10622.51,10630.0,10601.23,10618.69,1478.480546,2020-10-07 08:00:00,-3.819999999999709,28.770000000000437,10616.7395,-25.551478380182743,34.717053766044586
2020-10-07 08:00:00,10618.69,10627.88,10596.27,10612.18,1377.055404,2020-10-07 09:00:00,-6.510000000000218,31.609999999998763,10618.0455,-23.47733779166265,52.27261749469552
2020-10-07 09:00:00,10612.17,10623.0,10580.0,10583.99,1633.118032,2020-10-07 10:00:00,-28.19000000000051,43.0,10619.169083333334,-23.833525788786574,53.09847406862089
2020-10-07 10:00:00,10583.99,10600.0,10569.99,10596.4,1426.859759,2020-10-07 11:00:00,12.409999999999854,30.01000000000022,10620.296250000001,-22.851011817430845,62.062046611684394
2020-10-07 11:00:00,10596.41,10608.96,10579.74,10600.41,1286.832723,2020-10-07 12:00:00,4.010000000000218,29.219999999999345,10621.661083333334,-21.50093948297763,58.98092006406738
2020-10-07 12:00:00,10600.41,10635.05,10600.41,10625.3,1855.530354,2020-10-07 13:00:00,24.889999999999418,34.63999999999942,10622.794666666665,-18.212638486093056,60.28437550447328
2020-10-07 13:00:00,10625.29,10639.0,10601.34,10610.52,2055.949247,2020-10-07 14:00:00,-14.779999999998836,37.659999999999854,10623.458333333334,-16.607814189548662,52.88983501823305
2020-10-07 14:00:00,10610.53,10633.86,10592.0,10632.03,1658.042513,2020-10-07 15:00:00,21.51000000000022,41.86000000000058,10624.374166666666,-13.445312940808435,60.34543004001184
2020-10-07 15:00:00,10632.02,10649.37,10616.24,10629.6,1961.140231,2020-10-07 16:00:00,-2.430000000000291,33.13000000000102,10625.348,-11.008193011559342,61.91549295730281
