episode,reward,loss,portfolio_return,market_return,excess_return,steps,q_value,epsilon
47,-2.7354040571306,8.994521736892475e-05,-0.9351,0.7951,-1.7302,8759,0.012598232687360036,0.7901049725470279
48,-0.4446154442132868,9.350366754262719e-05,-0.3589,0.7951,-1.154,8759,0.012536127016055474,0.7861544476842928
49,-1.7906576294160232,9.356883136115762e-05,-0.8331000000000001,0.7951,-1.6282,8759,0.009935845973618513,0.7822236754458713
50,-0.1922974334743104,9.303385358277596e-05,-0.17489999999999997,0.7951,-0.97,8759,0.015875807308227942,0.778312557068642
51,-2.6639935764659426,9.281932349765684e-05,-0.9303,0.7951,-1.7254,8759,0.02055680322024781,0.7744209942832988
52,-0.729700640863013,9.281637893997654e-05,-0.5179,0.7951,-1.3130000000000002,8759,0.01296962300964735,0.7705488893118823
53,-1.8959571077245856,9.151177740059485e-05,-0.8498,0.7951,-1.6449,8759,0.006972470689185992,0.7666961448653229
54,-1.9041522552361254,9.394078523814245e-05,-0.8511,0.7951,-1.6461999999999999,8759,0.006073473798854736,0.7628626641409962
55,-2.4655028523026967,9.277267982606611e-05,-0.915,0.7951,-1.7101000000000002,8759,0.011020770188851,0.7590483508202912
56,-0.8129670599581834,9.304703919720621e-05,-0.5565,0.7951,-1.3516,8759,0.010818560006449329,0.7552531090661897
57,-0.6703400890298561,9.457065699793115e-05,-0.4885,0.7951,-1.2836,8759,0.020654103688819998,0.7514768435208588
58,-1.4086196383075629,9.335694680371887e-05,-0.7555,0.7951,-1.5506,8759,0.018084116386406387,0.7477194593032545
59,-2.222379402603043,9.390027627144067e-05,-0.8916,0.7951,-1.6867,8759,0.01702703406049898,0.7439808620067382
60,-1.6479165008586518,9.452244605483345e-05,-0.8075,0.7951,-1.6026,8759,0.01296031650464983,0.7402609576967045
61,-0.6293091082147341,9.496902350961566e-05,-0.467,0.7951,-1.2621,8759,0.010558150672311379,0.736559652908221
62,-3.14441824448583,9.635028035385176e-05,-0.9569,0.7951,-1.752,8759,0.009887692850805714,0.7328768546436799
63,-1.22687070007465,9.545422437756588e-05,-0.7068000000000001,0.7951,-1.5019,8759,0.017428884067288652,0.7292124703704616
64,-2.255548369999203,9.5958623524228e-05,-0.8952,0.7951,-1.6903000000000001,8759,0.017004994676155048,0.7255664080186093
65,-1.572819020445951,9.578343014740488e-05,-0.7925,0.7951,-1.5876000000000001,8759,0.015383914003527413,0.7219385759785162
66,-2.27557990210419,9.827476228034383e-05,-0.8973,0.7951,-1.6924000000000001,8759,0.00950492476360352,0.7183288830986236
67,-1.729876475440652,9.909803817412881e-05,-0.8227,0.7951,-1.6178,8759,0.018796397598494555,0.7147372386831305
68,-2.8699271974142633,9.667870973617082e-05,-0.9433,0.7951,-1.7384,8759,0.016176303995143526,0.7111635524897149
69,-2.3997843163406998,9.624470451822117e-05,-0.9093000000000001,0.7951,-1.7044000000000001,8759,0.01494059942808172,0.7076077347272662
70,-2.995681787448245,9.5350897529095e-05,-0.95,0.7951,-1.7450999999999999,8759,0.01112531882788693,0.7040696960536299
71,-2.0252123042944596,9.584666852660954e-05,-0.868,0.7951,-1.6631,8759,0.004598439070029827,0.7005493475733617
72,-0.4263998566354263,9.510579243175244e-05,-0.3471,0.7951,-1.1422,8759,0.0003083461015406013,0.697046600835495
73,-2.3757032302597425,9.474180069960432e-05,-0.9070999999999999,0.7951,-1.7022,8759,0.0056978697477172045,0.6935613678313175
74,-1.7124124965122587,9.655864653970696e-05,-0.8195999999999999,0.7951,-1.6147,8759,0.010056751360324627,0.6900935609921609
75,-3.1960757506411905,9.718943380398559e-05,-0.9591,0.7951,-1.7542,8759,0.014703322829299491,0.6866430931872001
76,-2.4590332288373995,9.742917490654828e-05,-0.9145,0.7951,-1.7096,8759,0.015754428864944225,0.6832098777212641
77,-2.0993878467108447,9.819897881551146e-05,-0.8775,0.7951,-1.6726,8759,0.005798041347368747,0.6797938283326578
78,-4.343976887491734,9.938970120613148e-05,-0.987,0.7951,-1.7821,8759,5.957818071120051e-05,0.6763948591909945
79,-2.0862020456063615,9.687184072001074e-05,-0.8758,0.7951,-1.6709,8759,0.005037174225516999,0.6730128848950395
80,-1.6107719926031323,9.757068902939485e-05,-0.8003,0.7951,-1.5954000000000002,8759,0.008682022634640596,0.6696478204705644
81,-2.0695690155674016,9.735463375582273e-05,-0.8737999999999999,0.7951,-1.6688999999999998,8759,0.014174789108845494,0.6662995813682115
82,0.04297673124472027,9.654257939924463e-05,0.043899999999999995,0.7951,-0.7512000000000001,8759,0.020399051974556777,0.6629680834613705
83,-1.6371672810965627,9.818973738107588e-05,-0.8055,0.7951,-1.6006,8759,0.01794884410740061,0.6596532430440636
84,-1.6588992305783568,9.839357732953683e-05,-0.8097,0.7951,-1.6048,8759,0.01532934439375032,0.6563549768288433
85,-1.2699560143897053,9.932812791807267e-05,-0.7192000000000001,0.7951,-1.5143,8759,0.013268887109264268,0.653073201944699
86,-1.2945003493831369,0.00010126912634622551,-0.726,0.7951,-1.5211000000000001,8759,0.012144654941395178,0.6498078359349755
87,-3.8690471479263353,9.987961540353865e-05,-0.9791,0.7951,-1.7742,8759,0.014837606140276398,0.6465587967553006
88,-2.759655340501623,0.00010051028435396809,-0.9367,0.7951,-1.7318,8759,0.017812781765094113,0.6433260027715241
89,-2.7541676946662474,9.674191675488919e-05,-0.9362999999999999,0.7951,-1.7313999999999998,8759,0.011724661032184712,0.6401093727576664
90,-2.1529017358156253,9.797756145129393e-05,-0.8839,0.7951,-1.679,8759,0.007513772028945246,0.6369088258938781
91,0.3340938035992666,9.819312671447736e-05,0.3967,0.7951,-0.39840000000000003,8759,0.008082056577339852,0.6337242817644086
92,-1.0443102943086546,9.626567713065556e-05,-0.6481,0.7951,-1.4432,8759,0.012026218078602652,0.6305556603555866
93,-1.6824839371934586,9.92755183686886e-05,-0.8140999999999999,0.7951,-1.6092,8759,0.019656542751128738,0.6274028820538087
94,-3.547716353208568,9.895264639180688e-05,-0.9712000000000001,0.7951,-1.7663000000000002,8759,0.02267257726743506,0.6242658676435396
95,-2.533867186702364,9.971198639725878e-05,-0.9206,0.7951,-1.7157,8759,0.017681889478612715,0.6211445383053219
96,-1.6061313304486313,0.0001004709851070102,-0.7993000000000001,0.7951,-1.5944000000000003,8759,0.01727662454448017,0.6180388156137953
97,-2.042549144526446,9.974645156576157e-05,-0.8703,0.7951,-1.6654,8759,0.016605927459942396,0.6149486215357263
98,-2.8561064222885504,0.00010028779038829889,-0.9425,0.7951,-1.7376,8759,0.0144171412444721,0.6118738784280476
99,-0.7512592492690723,9.971527245633755e-05,-0.5282,0.7951,-1.3233000000000001,8759,0.018020692622417293,0.6088145090359074
100,-1.5898976635820985,0.00010024932362502799,-0.7961,0.7951,-1.5912000000000002,8759,0.018072601544290853,0.6057704364907278
101,-1.1760082241506546,0.00010117812188230214,-0.6915,0.7951,-1.4866000000000001,8759,0.01195308874634585,0.6027415843082742
102,-1.3379505350473746,0.0001018597889309093,-0.7376,0.7951,-1.5327000000000002,8759,0.01618553711034852,0.5997278763867329
103,-1.630730867445686,0.00010124178107699033,-0.8042,0.7951,-1.5993,8759,0.016995869718771886,0.5967292370047992
104,-2.181495857816273,0.0001001524262378904,-0.8870999999999999,0.7951,-1.6822,8759,0.018899345898709213,0.5937455908197752
105,-1.6813851423609578,9.800100727087319e-05,-0.8139,0.7951,-1.609,8759,0.010584578567501045,0.5907768628656763
106,-2.1772356577047414,9.67787588111126e-05,-0.8865999999999999,0.7951,-1.6817,8759,0.007166208409071513,0.5878229785513479
107,-1.1403916703275687,9.845305355530093e-05,-0.6803,0.7951,-1.4754,8759,0.013009165832927026,0.5848838636585911
108,-2.0383243424086306,9.806331012497109e-05,-0.8698,0.7951,-1.6649,8759,0.012511989997470403,0.5819594443402982
109,-1.731648420987461,9.951672552894623e-05,-0.823,0.7951,-1.6181,8759,0.008653016793481535,0.5790496471185967
110,-3.099635564177573,0.00010095239717890107,-0.9549,0.7951,-1.75,8759,0.008580233609338494,0.5761543988830038
111,-1.0540015770828466,9.863810603090003e-05,-0.6515000000000001,0.7951,-1.4466,8759,0.014468135376208748,0.5732736268885887
112,-0.8644011101562724,0.00010087786004930714,-0.5787,0.7951,-1.3738000000000001,8759,0.015998538145447775,0.5704072587541458
113,-2.779899548999293,0.00010061869080355236,-0.938,0.7951,-1.7330999999999999,8759,0.020698820996039848,0.567555222460375
114,-1.800462595643978,9.95550335028944e-05,-0.8348,0.7951,-1.6299000000000001,8759,0.02277451669192298,0.5647174463480732
115,-1.8735704917531266,9.840100433273742e-05,-0.8464,0.7951,-1.6415000000000002,8759,0.01972597985987638,0.5618938591163328
116,-0.5558083576804346,0.00010181608534854414,-0.4264,0.7951,-1.2215,8759,0.015733593968517815,0.5590843898207511
117,-2.0887876446398606,0.00010434356170243092,-0.8762000000000001,0.7951,-1.6713,8759,0.013712288577882363,0.5562889678716474
118,-0.562301909925921,0.00010027635168163768,-0.4301,0.7951,-1.2252,8759,0.016642058804717995,0.5535075230322891
119,-0.10726054170099528,0.00010094358533612122,-0.1017,0.7951,-0.8968,8759,0.019089336368690302,0.5507399854171277
120,-1.9282068878435727,0.00010294538027418399,-0.8545999999999999,0.7951,-1.6497,8759,0.021086450196221643,0.547986285490042
121,-1.1946937401947433,0.00010439135800721598,-0.6972,0.7951,-1.4923000000000002,8759,0.024769391206370967,0.5452463540625918
122,-0.8777982663448947,0.00010531401452256894,-0.5843,0.7951,-1.3794,8759,0.030387724789829405,0.5425201222922789
123,-2.135542659558632,0.0001036912820153859,-0.8818,0.7951,-1.6769,8759,0.028457316145205597,0.5398075216808175
124,-1.611331576899188,0.00010376533112002877,-0.8004000000000001,0.7951,-1.5955000000000001,8759,0.025415233193591232,0.5371084840724134
125,-2.7368006626156745,0.00010395537790889896,-0.9351999999999999,0.7951,-1.7303,8759,0.016859367141911177,0.5344229416520513
126,-1.6003673937154497,0.00010325886110761363,-0.7981999999999999,0.7951,-1.5933,8759,0.009183423318039447,0.531750826943791
127,1.6540654682241462,0.00010619237484660648,4.2282,0.7951,3.4331,8759,0.017064677390834216,0.5290920728090721
128,-1.460098004336746,0.00010827613292967713,-0.7678,0.7951,-1.5629,8759,0.021721873295873332,0.5264466124450268
129,-1.5951008610069424,0.00010931495935613333,-0.7970999999999999,0.7951,-1.5922,8759,0.03126310296879809,0.5238143793828016
130,-0.8292003388763973,0.00010879419888573622,-0.5636,0.7951,-1.3587,8759,0.02977233543313248,0.5211953074858876
131,-0.4909729478564468,0.00010635890827540245,-0.38799999999999996,0.7951,-1.1831,8759,0.02712847940212911,0.5185893309484582
132,-2.2398976391187015,0.00010499318614020162,-0.8935,0.7951,-1.6886,8759,0.018682721278390216,0.5159963842937159
133,-0.11717017522521089,0.00010713109489351689,-0.1106,0.7951,-0.9057000000000001,8759,0.018371127464599377,0.5134164023722473
134,-1.643155163835907,0.00010476985632668069,-0.8066,0.7951,-1.6017000000000001,8759,0.02210882978365191,0.510849320360386
135,-1.19742191476334,0.00010631858409104762,-0.698,0.7951,-1.4931,8759,0.024529591008581885,0.5082950737585841
136,-1.7278472101015772,0.00010829135692109813,-0.8223,0.7951,-1.6174,8759,0.026887340178747866,0.5057535983897912
137,-1.558191906962164,0.0001071831238449086,-0.7895,0.7951,-1.5846,8759,0.025128578833741456,0.5032248303978422
138,-0.5106028660185891,0.00010832165696355281,-0.39990000000000003,0.7951,-1.195,8759,0.019151142443974603,0.500708706245853
139,-1.2363844207719732,0.00010458822303977068,-0.7095999999999999,0.7951,-1.5047,8759,0.020039048039281335,0.4982051627146237
140,-1.1367554158094026,0.00010547756280399208,-0.6790999999999999,0.7951,-1.4742,8759,0.017161647760046545,0.49571413690105054
141,-1.1089273251226435,0.00010496142272949396,-0.6701,0.7951,-1.4652,8759,0.016153258113831687,0.4932355662165453
142,-1.467372418074951,0.00010568119569771368,-0.7695000000000001,0.7951,-1.5646,8759,0.017046367208683806,0.4907693883854626
143,-1.9076102704104978,0.0001049488637957477,-0.8515999999999999,0.7951,-1.6467,8759,0.02183160485976437,0.4883155414435353
144,-1.2533031250648008,0.00010592580299181707,-0.7143999999999999,0.7951,-1.5095,8759,0.018497118692666903,0.4858739637363176
145,-2.152628532402499,0.00010703474907779475,-0.8837999999999999,0.7951,-1.6789,8759,0.013603009927036664,0.483444593917636
146,-2.1213539466286337,0.00010610215297208676,-0.8801000000000001,0.7951,-1.6752000000000002,8759,0.0182531654208691,0.4810273709480478
147,-1.5040470993578658,0.00010676440162681984,-0.7778,0.7951,-1.5729000000000002,8759,0.017835301224055976,0.47862223409330756
148,-0.5931839921736569,0.00010509269512273688,-0.4474,0.7951,-1.2425000000000002,8759,0.012798865862277487,0.47622912292284103
149,-2.907164827504696,0.00010512723088543136,-0.9454,0.7951,-1.7405,8759,0.01273523565802397,0.4738479773082268
150,0.036143231831704856,0.00010516407310789533,0.0368,0.7951,-0.7583,8759,0.015828044269434263,0.47147873742168567
151,-1.451988803287366,0.00010630387843642977,-0.7659,0.7951,-1.561,8759,0.012293950619478213,0.46912134373457726
152,-3.0284742195614682,0.00010405984126097312,-0.9516,0.7951,-1.7467000000000001,8759,0.010378630371014268,0.46677573701590436
153,-1.9259504159410483,0.00010157177864031108,-0.8543000000000001,0.7951,-1.6494,8759,0.006486548654495213,0.46444185833082485
154,-0.5913584572049034,0.00010334585258248971,-0.4464,0.7951,-1.2415,8759,0.008387934506804565,0.46211964903917074
155,-1.1734421096755219,0.00010722258346602968,-0.6907,0.7951,-1.4858,8759,0.011893874591973283,0.4598090507939749
156,-0.13807147657482807,0.00010634853965732202,-0.129,0.7951,-0.9241,8759,0.009594125392151275,0.457510005540005
157,-0.7812366065685995,0.00010255836199629523,-0.5422,0.7951,-1.3373,8759,0.009337395012382095,0.45522245551230495
158,-0.22762456605275866,0.00010312101648261716,-0.2036,0.7951,-0.9987,8759,0.015067818284758606,0.4529463432347434
159,-0.558444269333035,0.00010239816572482892,-0.4279,0.7951,-1.223,8759,0.017829400159542774,0.4506816115185697
160,-0.67341009018105,0.00010533431254080105,-0.49,0.7951,-1.2851,8759,0.018147800935921207,0.4484282034609769
161,-2.1556796004589316,0.00010617662328055773,-0.8842,0.7951,-1.6793,8759,0.024338476571861244,0.446186062443672
162,-1.2902203842160378,0.00010697505359133037,-0.7248,0.7951,-1.5199,8759,0.020159574099865823,0.4439551321314536
163,-1.1622245774071889,0.00010623854753264339,-0.6872,0.7951,-1.4823,8759,0.01203572365685741,0.4417353564707963
164,-3.4221826655969965,0.00010778537168275381,-0.9673999999999999,0.7951,-1.7625,8759,0.013163365165728837,0.43952667968844233
165,-1.3898828309504374,0.00010818286634735544,-0.7509,0.7951,-1.546,8759,0.020178767723084613,0.43732904629000013
166,-0.7162087767709155,0.00010915740255167988,-0.5114,0.7951,-1.3065,8759,0.0210781488878067,0.4351424010585501
167,-1.029881027514221,0.00010730809060786019,-0.643,0.7951,-1.4381,8759,0.02233413974732715,0.43296668905325736
168,-2.0819336943317426,0.00010714524014779868,-0.8753,0.7951,-1.6703999999999999,8759,0.022530757256008737,0.43080185560799106
169,0.8584450515940596,0.00010944264134807594,1.3595,0.7951,0.5643999999999999,8759,0.017236414221609302,0.4286478463299511
170,-2.045558685983175,0.00011144000638935117,-0.8706999999999999,0.7951,-1.6658,8759,0.01970122246243309,0.42650460709830135
171,-1.9126593496550666,0.00010980355639027294,-0.8523000000000001,0.7951,-1.6474000000000002,8759,0.022303614885768385,0.42437208406280985
172,-0.5434965899119928,0.00010841146866509953,-0.4193,0.7951,-1.2144,8759,0.020096443977131666,0.4222502236424958
173,-2.4119546241182137,0.00010649122894783601,-0.9104000000000001,0.7951,-1.7055000000000002,8759,0.01881907108921495,0.42013897252428334
174,-2.0431119865669776,0.00010805574351605746,-0.8704000000000001,0.7951,-1.6655000000000002,8759,0.014941589611646574,0.4180382776616619
175,-1.6957030733529612,0.00010188181946863991,-0.8165,0.7951,-1.6116000000000001,8759,0.011289322615445565,0.4159480862733536
176,-0.8544331434643999,0.00010141929425176559,-0.5745,0.7951,-1.3696000000000002,8759,0.011036079356840062,0.41386834584198684
177,-0.9364045629407739,0.00010440712995117934,-0.608,0.7951,-1.4031,8759,0.01611398864133008,0.4117990041127769
178,0.6881425424695131,0.00010249713381853978,0.99,0.7951,0.19489999999999996,8759,0.017834805452840823,0.40974000909221303
179,-0.7950159098109948,0.00010117074742066966,-0.5484,0.7951,-1.3435000000000001,8759,0.01812314975699247,0.40769130904675194
180,-0.1237979591598208,9.883765038375911e-05,-0.1164,0.7951,-0.9115,8759,0.01514582730721687,0.40565285250151817
181,0.39812163137828005,0.00010261799483416035,0.489,0.7951,-0.30610000000000004,8759,0.014328813362360096,0.4036245882390106
182,-0.545788044234086,9.840587692355304e-05,-0.42060000000000003,0.7951,-1.2157,8759,0.01598754613032412,0.4016064652978155
183,-0.7821431481013046,0.00010254802046732603,-0.5426,0.7951,-1.3377,8759,0.01658541154888755,0.3995984329713264
184,-1.7547039033475857,0.0001011008101055426,-0.8270000000000001,0.7951,-1.6221,8759,0.019429971739685498,0.3976004408064698
185,0.7303780796998978,0.0001007136187840083,1.0759,0.7951,0.28080000000000005,8759,0.01825897691403282,0.39561243860243744
186,-1.1919146162098657,0.00010175076462083947,-0.6964,0.7951,-1.4915,8759,0.021748276633025577,0.3936343764094253
187,-2.0716589531100316,0.0001033126598416201,-0.8740000000000001,0.7951,-1.6691000000000003,8759,0.025099368861219645,0.39166620452737816
188,-0.41450103841126856,0.00010426268624330892,-0.3393,0.7951,-1.1344,8759,0.027938209240804226,0.3897078735047413
189,-0.42627666733687664,0.00010805240279093726,-0.3471,0.7951,-1.1422,8759,0.03394704989349751,0.3877593341372176
190,-0.9106345455197411,0.00010901683723304036,-0.5977,0.7951,-1.3928,8759,0.028336291281902595,0.3858205374665315
191,-0.5888300348579607,0.0001058569274325798,-0.445,0.7951,-1.2401,8759,0.02253194665658561,0.38389143477919885
192,-2.0674657836716865,0.00010588672657344932,-0.8734999999999999,0.7951,-1.6686,8759,0.020832569125832617,0.3819719776053028
193,-1.9887825402815573,0.00010651944088847608,-0.8631,0.7951,-1.6582,8759,0.01775938387543817,0.3800621177172763
194,1.0518986995974389,0.00010465114025343812,1.8631,0.7951,1.068,8759,0.01635487941998058,0.37816180712868996
195,-1.8194789517806391,0.00010827938274333092,-0.8379000000000001,0.7951,-1.633,8759,0.015674838265683746,0.37627099809304654
196,-0.7734255487708754,0.00011412521655753961,-0.5386,0.7951,-1.3336999999999999,8759,0.01849090209427912,0.3743896431025813
197,-1.6069994463994373,0.00011118463263070826,-0.7995,0.7951,-1.5946,8759,0.018908480812174187,0.37251769488706843
198,-1.4115437200865442,0.00011796696315326969,-0.7562000000000001,0.7951,-1.5513000000000001,8759,0.02000190949726491,0.3706551064126331
199,0.4350570180794182,0.00010997669573680749,0.5451,0.7951,-0.25,8759,0.012916287059109615,0.36880183088056995
200,-0.6437970993009662,0.0001083157221522876,-0.4747,0.7951,-1.2698,8759,0.01053549893747346,0.3669578217261671
201,-0.763117401397982,0.00011162633291065127,-0.5338,0.7951,-1.3289,8759,0.007864342703844342,0.36512303261753626
202,0.0890292551095619,0.00010914940178981651,0.0931,0.7951,-0.7020000000000001,8759,0.00864233333943449,0.3632974174544486
203,0.27941950432534474,0.00011500491452763312,0.3224,0.7951,-0.4727,8759,0.011458755573099376,0.3614809303671764
204,-1.4028925243920027,0.00011065788395841537,-0.7541,0.7951,-1.5492,8759,0.011792093220868943,0.3596735257153405
205,-1.0456521057797734,0.00011332856188798544,-0.6485,0.7951,-1.4436,8759,0.017539497539537152,0.3578751580867638
206,1.1146415588483904,0.00011044292052477012,2.0484999999999998,0.7951,1.2533999999999996,8759,0.018573187135108082,0.35608578229633
207,-0.9924416906083242,0.00010697091867828298,-0.6293,0.7951,-1.4243999999999999,8759,0.014947842056224514,0.3543053533848483
208,-0.22296308203672177,0.00010807428965830576,-0.1999,0.7951,-0.995,8759,0.014929283631152963,0.35253382661792404
209,-0.2673141760678917,0.0001095690902616596,-0.2346,0.7951,-1.0297,8759,0.017669402248753383,0.3507711574848344
210,-0.1279521021062016,0.00010573458649806247,-0.1201,0.7951,-0.9152,8759,0.0182219518530182,0.34901730169741024
211,-3.516343521762186,0.00010547471510516123,-0.9703,0.7951,-1.7654,8759,0.01664304952683164,0.3472722151889232
212,-1.521014155922953,0.00010544800107727062,-0.7815000000000001,0.7951,-1.5766,8759,0.016483282505358406,0.3455358541129786
213,-0.42814438893095513,0.00010657505761589646,-0.3483,0.7951,-1.1434,8759,0.014591533217214635,0.3438081748424137
214,-0.4372252944996685,0.00011132901999164902,-0.3542,0.7951,-1.1493,8759,0.01570728494959997,0.3420891339682016
215,-1.1625717060890677,0.00010793884725334915,-0.6873,0.7951,-1.4824000000000002,8759,0.017143023050305014,0.3403786882983606
216,-1.2969853855450473,0.00010530480601695028,-0.7265999999999999,0.7951,-1.5217,8759,0.014957267781144333,0.3386767948568688
217,0.43860651345195073,0.00010648637089294496,0.5505,0.7951,-0.24460000000000004,8759,0.016236421367499514,0.33698341088258443
218,-1.0624445572453058,0.00010762392131590675,-0.6544,0.7951,-1.4495,8759,0.01640243383603157,0.3352984938281715
219,0.5873569453713028,0.00011085121843263515,0.7992,0.7951,0.0040999999999999925,8759,0.014247207115335727,0.33362200135903064
220,0.050947463997333214,0.00010914039547923049,0.052300000000000006,0.7951,-0.7428,8759,0.018287835652158576,0.33195389135223546
221,-0.41695710937627184,0.00010625792426898117,-0.341,0.7951,-1.1361,8759,0.018226641186159256,0.3302941218954743
222,0.14454946630653806,0.00010821728917363099,0.1555,0.7951,-0.6396000000000001,8759,0.01808092902000993,0.32864265128599696
223,-0.42103921204137695,0.00010457381507453329,-0.3436,0.7951,-1.1387,8759,0.015618469401724481,0.326999438029567
