episode,reward,loss,portfolio_return,market_return,excess_return,steps,policy_loss,value_loss,entropy
116,0.2063331673910062,0.0,0.22920000000000001,0.7951,-0.5659000000000001,8759,0.0,1.3361431234316948e-07,0.0001272163932262577
117,0.6475419952246385,0.0,0.9107999999999999,0.7951,0.11569999999999991,8759,0.0,1.2483041282722667e-07,0.00013729647674635
118,0.5760657126781902,0.0,0.779,0.7951,-0.016100000000000003,8759,2.0540291004567398e-08,1.2492184103491223e-07,0.00013161216179312927
119,0.7550387269417017,0.0,1.1277,0.7951,0.3325999999999999,8759,0.0,1.357292625367492e-07,0.0001256290216862637
120,-0.6983582024153261,0.0,-0.5025999999999999,0.7951,-1.2976999999999999,8759,0.0,1.3036865960170203e-07,0.00012919808052131349
121,-0.07782131194850192,0.0,-0.07490000000000001,0.7951,-0.87,8759,0.0,1.3561406080121182e-07,0.00012460988918043428
122,0.2361287843275527,0.0,0.2663,0.7951,-0.5288,8759,0.0,1.332847639654819e-07,0.0001329454023248666
123,0.1996174314000769,0.0,0.22089999999999999,0.7951,-0.5742,8759,0.0,1.2470631000166605e-07,0.00013955269350094586
124,0.1665644203844808,0.0,0.1812,0.7951,-0.6139,8759,0.0,1.4067598618643048e-07,0.00013646029311939194
125,0.1776271785101642,0.0,0.19440000000000002,0.7951,-0.6007,8759,0.0,1.2902818042049725e-07,0.00014233739857523508
126,-0.5396936587369522,0.0,-0.4171,0.7951,-1.2122000000000002,8759,0.0,1.1628248683116335e-07,0.00014432830578395414
127,-0.21916108672809043,0.0,-0.1968,0.7951,-0.9919,8759,0.0,1.1794923017635113e-07,0.00014474441999906226
128,0.8648477947103157,0.0,1.3746,0.7951,0.5795,8759,0.0,1.299408464236396e-07,0.0001441197780165561
129,-0.23768358717131668,0.0,-0.2115,0.7951,-1.0066,8759,0.0,1.2151135775454265e-07,0.0001436220520153251
130,0.5750172942177695,0.0,0.7772,0.7951,-0.017900000000000027,8759,0.0,1.1353303694492628e-07,0.00014821254224057974
131,-0.24493232859719793,0.0,-0.21719999999999998,0.7951,-1.0123,8759,0.0,1.0635405493443086e-07,0.00015155317179287858
132,0.39756713376251196,0.0,0.4882,0.7951,-0.3069,8759,0.0,1.195668724993632e-07,0.0001507413908022072
133,0.06172906106695198,0.0,0.0637,0.7951,-0.7314,8759,0.0,1.4132975356689847e-07,0.00014579251162071013
134,-0.549585936950741,0.0,-0.4228,0.7951,-1.2179,8759,0.0,1.272193940307043e-07,0.00015136142930376973
135,-0.15037321824193509,0.0,-0.1396,0.7951,-0.9347000000000001,8759,0.0,1.154813476253947e-07,0.00015327138056059634
136,-0.4175337335031177,0.0,-0.34130000000000005,0.7951,-1.1364,8759,0.0,1.1430249635828136e-07,0.00015271739482562935
137,1.1279365135725936,0.0,2.0893,0.7951,1.2942,8759,0.0,1.0428671655349494e-07,0.00015631655302950577
138,0.863448012426602,0.0,1.3713,0.7951,0.5761999999999999,8759,0.0,1.129037799025961e-07,0.0001541491698124314
139,-0.31096655584680977,0.0,-0.2673,0.7951,-1.0624,8759,0.0,1.258681058490319e-07,0.0001502116371076497
140,-0.5277117679347839,0.0,-0.41,0.7951,-1.2051,8759,0.0,1.1644083074983205e-07,0.0001520709168440365
141,-0.8116569117649813,0.0,-0.5559000000000001,0.7951,-1.351,8759,0.0,1.218977867609412e-07,0.00015449873926730193
142,-0.004437616206317644,0.0,-0.0044,0.7951,-0.7995,8759,0.0,1.0376815709834507e-07,0.0001567698979507627
143,0.5759862345373206,0.0,0.7789,0.7951,-0.016199999999999992,8759,0.0,1.1022658373650805e-07,0.00015549823125531411
144,0.1980189366044933,0.0,0.21899999999999997,0.7951,-0.5761000000000001,8759,0.0,1.0866949947848482e-07,0.0001529705193952011
145,-0.008259450039588256,0.0,-0.008199999999999999,0.7951,-0.8033,8759,0.0,1.054482005549629e-07,0.00015831411265785925
146,0.4051628057090602,0.0,0.49950000000000006,0.7951,-0.2956,8759,0.0,1.0290434322153233e-07,0.00015630497823956063
147,0.05022807234722383,0.0,0.051500000000000004,0.7951,-0.7436,8759,0.0,1.1599351247822536e-07,0.0001483648466087546
148,1.187424934248061,0.0,2.2786,0.7951,1.4834999999999998,8759,0.0,1.1043939591202881e-07,0.00014198334673790647
149,-0.6153085348822017,0.0,-0.4595,0.7951,-1.2546,8759,0.0,1.2256900079494004e-07,0.0001380450088126371
150,0.749599115810709,0.0,1.1162,0.7951,0.32110000000000005,8759,0.0,1.1050616607754457e-07,0.00014232909754227665
151,-0.2300822564271967,0.0,-0.20550000000000002,0.7951,-1.0006,8759,0.0,1.23435643877002e-07,0.00014325248372672273
152,-0.35191249874534497,0.0,-0.2967,0.7951,-1.0918,8759,0.0,1.201531360994328e-07,0.00014249277528351442
153,-0.2668758872408796,0.0,-0.23420000000000002,0.7951,-1.0293,8759,0.0,1.2561411497780117e-07,0.00014247965388013864
154,0.047597521349787515,0.0,0.0487,0.7951,-0.7464000000000001,8759,0.0,1.3724385944497658e-07,0.00014991458746493175
155,0.20985017146737764,0.0,0.2335,0.7951,-0.5616,8759,0.0,1.0562587969541227e-07,0.00016162194851178867
156,-0.8632327005621496,0.0,-0.5782,0.7951,-1.3733,8759,0.0,9.191424971608244e-08,0.00016105514881359202
157,-0.20552470956002059,0.0,-0.1858,0.7951,-0.9809,8759,0.0,1.011571731936925e-07,0.00016289981867335997
158,-0.16365363294508578,0.0,-0.151,0.7951,-0.9461,8759,0.0,1.0917000014511782e-07,0.00015935231535631677
159,-0.27010304294085363,0.0,-0.23670000000000002,0.7951,-1.0318,8759,0.0,1.0121397373722879e-07,0.00016084285149571534
160,0.41405707729419705,0.0,0.5129,0.7951,-0.2822,8759,1.3477301212969686e-08,1.0415810329791153e-07,0.00016564689058027023
161,-0.09143181067598527,0.0,-0.0874,0.7951,-0.8825000000000001,8759,0.0,1.0884963646617246e-07,0.00017079729261756927
162,-0.3226418149198993,0.0,-0.2758,0.7951,-1.0709,8759,0.0,8.716846244968918e-08,0.00017395198215095346
163,0.7451752037172854,0.0,1.1068,0.7951,0.3117,8759,0.0,9.494828036057925e-08,0.00017553695069565093
164,-0.7258892197547321,0.0,-0.5161,0.7951,-1.3112,8759,0.0,8.356586785334732e-08,0.00017655640113467603
165,-0.9872356626549913,0.0,-0.6274000000000001,0.7951,-1.4225,8759,0.0,1.0555983967046014e-07,0.00017499152038490308
166,-0.47852498181737013,0.0,-0.3803,0.7951,-1.1754,8759,0.0,9.606604170085729e-08,0.00018158411066181434
167,-0.12394043613265936,0.0,-0.1166,0.7951,-0.9117000000000001,8759,0.0,7.185337489436297e-08,0.00017600249022943363
168,-0.33137023867031346,0.0,-0.2821,0.7951,-1.0772,8759,0.0,9.562499597565169e-08,0.00016685119460399146
169,-0.2878857590120753,0.0,-0.2502,0.7951,-1.0453000000000001,8759,0.0,1.1328085744900474e-07,0.00015919702579622974
170,-0.46666764970350105,0.0,-0.3729,0.7951,-1.1680000000000001,8759,0.0,1.0798387192599536e-07,0.0001608932851157464
171,-0.5135557413882282,0.0,-0.40159999999999996,0.7951,-1.1966999999999999,8759,0.0,1.0052343565020248e-07,0.0001686564046116575
172,1.0126306461945689,0.0,1.7528,0.7951,0.9576999999999999,8759,0.0,9.453112947941071e-08,0.00017311035736240817
173,0.7771438972778805,0.0,1.1753,0.7951,0.3802,8759,0.0,8.366206229915946e-08,0.0001737826216720479
174,0.03846286861077571,0.0,0.0392,0.7951,-0.7559,8759,0.0,1.009632281649047e-07,0.00016951517933990777
175,-0.8010594194089723,0.0,-0.5511,0.7951,-1.3462,8759,0.0,1.0369735552832552e-07,0.00016455417237853966
176,-0.21541979332327363,0.0,-0.1938,0.7951,-0.9889,8759,0.0,9.856887516102263e-08,0.00016531164792561617
177,-0.08378051847443088,0.0,-0.08039999999999999,0.7951,-0.8755000000000001,8759,0.0,1.0592649840121915e-07,0.00015347930919348558
178,0.1737772623267239,0.0,0.1898,0.7951,-0.6053000000000001,8759,1.513082670259356e-08,1.0875297752877252e-07,0.0001607731262114104
179,-0.273591767299032,0.0,-0.2394,0.7951,-1.0345,8759,0.0,8.727230162206151e-08,0.00016698071238970523
180,-0.557678797486296,0.0,-0.4275,0.7951,-1.2226,8759,0.0,7.96736750788773e-08,0.0001685500201881738
181,-0.47534532245093697,0.0,-0.37829999999999997,0.7951,-1.1734,8759,0.0,8.702514765881606e-08,0.00017384205991816595
182,-0.3801738527595587,0.0,-0.31629999999999997,0.7951,-1.1114,8759,0.0,6.864900688506334e-08,0.00017510491560602487
183,0.4679642688714704,0.0,0.5967,0.7951,-0.19840000000000002,8759,0.0,7.833364894159147e-08,0.00017111581188430035
184,0.7472830907017215,0.0,1.1113,0.7951,0.3161999999999999,8759,0.0,7.864461241094032e-08,0.00016512008248964586
185,0.5277464705026016,0.0,0.6951,0.7951,-0.09999999999999998,8759,0.0,8.785023318068779e-08,0.00015605743306663981
186,0.38216398699059273,0.0,0.46549999999999997,0.7951,-0.32960000000000006,8759,0.0,8.675385724387486e-08,0.0001527099224083131
187,-0.14032989360087933,0.0,-0.1309,0.7951,-0.926,8759,0.0,9.772799183798691e-08,0.00014931113505998203
188,1.1285440932030917,0.0,2.0912,0.7951,1.2961,8759,0.0,1.1781772914929334e-07,0.0001448744306228291
189,-0.27960900604977734,0.0,-0.2439,0.7951,-1.0390000000000001,8759,0.0,1.2173971824116967e-07,0.0001535053854028949
190,0.6680021237214581,0.0,0.9503,0.7951,0.1552,8759,0.0,1.0905702199798134e-07,0.0001540593208954016
191,1.0592756640713563,0.0,1.8843,0.7951,1.0892,8759,0.0,1.1414654279532462e-07,0.00015004892316233643
192,1.0436834126982222,0.0,1.8397,0.7951,1.0446,8759,0.0,1.1557762059202847e-07,0.00014836684823558833
193,-0.7946718827516744,0.0,-0.5483,0.7951,-1.3434,8759,0.0,1.2171904761365334e-07,0.00013918823797252094
194,-1.106604884686715,0.0,-0.6693000000000001,0.7951,-1.4644000000000001,8759,0.0,1.2298040169032294e-07,0.000139893923377975
195,-0.7361888627722893,0.0,-0.5211,0.7951,-1.3162,8759,0.0,1.21036947507514e-07,0.00013647362458244587
196,0.6614756313345709,0.0,0.9376000000000001,0.7951,0.14250000000000007,8759,0.0,1.2312621258232344e-07,0.00014270018882563463
197,-1.042022655949402,0.0,-0.6473,0.7951,-1.4424000000000001,8759,3.4677061082782774e-09,1.2655925955748996e-07,0.000146191057217223
198,-0.6348123771933624,0.0,-0.47,0.7951,-1.2651,8759,0.0,1.2640216024538284e-07,0.0001467446786633086
199,-0.11272541549365266,0.0,-0.1066,0.7951,-0.9017000000000001,8759,0.0,1.1693414337185418e-07,0.00014846296804745047
200,0.12287734002799112,0.0,0.1307,0.7951,-0.6644,8759,0.0,1.0514376082588379e-07,0.00015532175604169866
201,-0.3442324560893959,0.0,-0.2912,0.7951,-1.0863,8759,0.0,1.029862011902098e-07,0.00016193743438066823
202,0.4901942381955591,0.0,0.6325999999999999,0.7951,-0.1625000000000001,8759,0.0,9.914840724684605e-08,0.00016038879284839666
203,-0.4652696541363896,0.0,-0.37200000000000005,0.7951,-1.1671,8759,0.0,1.1367574637361323e-07,0.00015257397413406972
204,0.3954997406176749,0.0,0.4851,0.7951,-0.31000000000000005,8759,0.0,1.0698555141484753e-07,0.00015269215987319303
205,0.4976304302268871,0.0,0.6448,0.7951,-0.1503,8759,0.0,1.0215726835423319e-07,0.00015368614811385437
206,0.42502307588747135,0.0,0.5296,0.7951,-0.26550000000000007,8759,0.0,1.0986875682161108e-07,0.00015915204876070624
207,-0.48519199903330523,0.0,-0.38439999999999996,0.7951,-1.1795,8759,0.0,1.0273786632837748e-07,0.00016461530821382543
208,-1.0546373402678983,0.0,-0.6517000000000001,0.7951,-1.4468,8759,0.0,1.0806550360312193e-07,0.00016347870638959926
209,-0.4945704776827237,0.0,-0.39020000000000005,0.7951,-1.1853,8759,0.0,1.0052901671617576e-07,0.00016409891362436746
210,-0.877126975903785,0.0,-0.584,0.7951,-1.3791,8759,0.0,8.682098612524613e-08,0.0001687305317613389
211,-0.03058936342165391,0.0,-0.0301,0.7951,-0.8252,8759,0.0,8.097225314855957e-08,0.0001713908129350202
212,1.0693680226871205,0.0,1.9135,0.7951,1.1183999999999998,8759,0.0,9.487326147057848e-08,0.0001655688790650367
213,-0.5098433291329199,0.0,-0.3994,0.7951,-1.1945000000000001,8759,0.0,9.59768802407393e-08,0.000167854353223671
214,0.5755358424075079,0.0,0.7781,0.7951,-0.017000000000000015,8759,0.0,8.873563965285722e-08,0.00016600312261254391
215,0.5164320234447864,0.0,0.6759999999999999,0.7951,-0.1191000000000001,8759,0.0,8.523133622654688e-08,0.00016499528518548385
216,0.776685673162828,0.0,1.1743000000000001,0.7951,0.3792000000000001,8759,0.0,1.0201429228823879e-07,0.00015996645400721718
217,0.06884207118946835,0.0,0.0713,0.7951,-0.7238,8759,0.0,1.115756396470138e-07,0.0001573557327116023
218,0.13575379672443624,0.0,0.1454,0.7951,-0.6497,8759,0.0,1.0657708828960274e-07,0.0001589804454762563
219,-0.11978358050525272,0.0,-0.11289999999999999,0.7951,-0.908,8759,0.0,1.0140558394483784e-07,0.00015202500345594915
220,-0.47798507535031864,0.0,-0.38,0.7951,-1.1751,8759,0.0,1.1298279049406277e-07,0.00015485944287853878
221,-0.4310938132519715,0.0,-0.3502,0.7951,-1.1453,8759,0.0,1.1458070072862719e-07,0.00015412774293052108
